Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
-2.3115597370311924,-1.2385014251006983,-1.056965275398415,0.006899349442061855,0.0,-1.3032643155370314,-0.7370648559078548,-0.9305551450979365,-1.0340137918868224,-1.1574143001051003,1.2396808926642027,-1.9704758917282486,-0.7102216114654519,-0.6616565580703068,1.5650333888115076,2.3461510562538512,0.16258929196141314,0.0,-1.0655022617700913,-1.8713315328186588,0.2577088314483976,-1.0772900245129924,-1.4220056950644742,-1.4686854722114766,-0.07903256820193974,-1.4240346128951198,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8231160033751355,-0.4496047171479563,0.956205813146049,0.006899349442061855,0.0,0.45337994001600984,-1.4541424161460736,0.34082625784505527,0.29746631212055613,1.0020743849237261,1.2396808926642027,0.7482720583661021,-0.02730669766595577,-0.6616565580703068,-1.4621495842303598,-0.42623001504290237,1.2756736081004167,0.0,0.4933795037176163,0.07591851435754561,-0.5826711632880572,0.2477858753912044,0.8282750349172558,0.9181191813456744,-1.0267674937589064,0.4884978334211387,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0974881587809846,0.9086732728703447,0.8708091041191548,1.093436007549342,0.0,1.5037659086676993,0.14119721183308065,-0.10356426047088026,0.29746631212055613,0.21855270651131892,-0.7410930771799836,0.1260263764654396,-1.7236452943001312,1.656956536352669,0.9281932674989593,-0.42623001504290237,0.16258929196141314,0.0,0.4933795037176163,0.8237582658041146,0.957268161935297,2.07789826913306,0.530051469859382,0.9181191813456744,-0.07903256820193974,0.9407801602859951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6087739287215207,-1.4494293928991053,0.004515897863785239,0.006899349442061855,0.0,-1.0122103614326308,-0.7370648559078548,1.6960592424347198,2.0977259531043653,0.21855270651131892,1.2396808926642027,0.5313302052916415,-0.285712741401714,0.8324208953455944,-1.4621495842303598,-0.42623001504290237,-0.7289432256219057,0.0,0.4933795037176163,0.07591851435754561,0.2577088314483976,-1.0772900245129924,0.530051469859382,0.9181191813456744,1.561726911153519,0.9407801602859951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0075407027378627,-0.4074428776565119,-1.3163011074406825,0.006899349442061855,0.0,-1.5038154946672735,0.14119721183308065,-1.2677246046624802,-1.0340137918868224,1.0020743849237261,-1.4452910845378084,1.1483543339677493,-1.5783574588735887,2.2054420809689048e-05,-0.519038051976189,-0.42623001504290237,0.16258929196141314,0.0,0.4933795037176163,1.2569449646877964,1.5758247726571375,-1.0772900245129924,0.8282750349172558,1.2809809951650637,1.701273710882703,0.4884978334211387,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.3562437518151323,-1.7000882185936568,0.31813030033757617,0.006899349442061855,0.0,0.3591782907687748,-1.4541424161460736,-0.29942495784976636,0.29746631212055613,-1.1574143001051003,1.2396808926642027,-1.0005503673758958,-1.1265441938493934,-1.4982156564605753,-0.519038051976189,-0.42623001504290237,-0.7289432256219057,0.0,0.4933795037176163,0.7216447892821682,1.5758247726571375,0.2477858753912044,1.2651724540884206,1.4400690400982703,1.173058740545392,1.4664783685666833,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2229725545679021,-0.24872922444829956,-1.3163011074406825,1.093436007549342,0.0,-1.3251601370437898,-1.4541424161460736,-0.34824946256184824,-1.0340137918868224,0.21855270651131892,1.2396808926642027,0.8711634711718909,-0.18852220530988203,0.8324208953455944,1.5650333888115076,2.3461510562538512,0.16258929196141314,0.0,-1.0655022617700913,0.3679200596877969,-0.5826711632880572,2.07789826913306,0.530051469859382,-0.15543187324216629,-1.0267674937589064,0.9407801602859951,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0011036468867902944,1.4709286385217957,-0.37279815815113926,-0.9109094444738871,0.0,-1.200567244241132,1.256842427961107,-0.20161183923976772,0.29746631212055613,0.21855270651131892,-0.7410930771799836,0.26488366922659623,-0.6104273792786922,1.656956536352669,0.48812116666419186,-0.42623001504290237,1.2756736081004167,0.0,-1.0655022617700913,0.8237582658041146,0.2577088314483976,2.07789826913306,1.1700472230246233,1.5877803524698701,0.9314662917102616,0.9407801602859951,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0075407027378627,0.4676549956458375,-1.3163011074406825,-0.9109094444738871,0.0,0.4847580734762156,1.256842427961107,-1.0752532490170628,0.29746631212055613,-1.1574143001051003,-1.4452910845378084,-0.6846085681182024,1.211898866855775,1.315625579127201,-0.9648406121941451,-0.42623001504290237,0.16258929196141314,0.0,-1.0655022617700913,0.07591851435754561,0.2577088314483976,2.07789826913306,0.34740559002341326,0.7061764390672405,1.3411920994576645,0.9407801602859951,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5332127192869048,-0.8812175452019695,-0.37279815815113926,0.006899349442061855,0.0,1.30717534581711,-0.7370648559078548,0.9398570861078492,2.0977259531043653,0.21855270651131892,-0.7410930771799836,0.5175793181858211,0.17696519988767542,0.4863761243377612,-0.9648406121941451,-0.42623001504290237,-1.4668466896602579,0.0,-1.0655022617700913,0.22872593544776332,0.2577088314483976,-2.1075431683654298,-0.7019279256436279,-0.5446878443434675,-0.07903256820193974,-0.510043192395597,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-2.1591519193501494,-0.3677624589744024,1.3712784448214514,0.006899349442061855,0.0,0.3393330496066478,0.14119721183308065,-1.1234187384234577,2.0977259531043653,-1.1574143001051003,1.2396808926642027,-1.0540340626575853,-1.3061545829467744,-0.6616565580703068,0.7233793668205966,-0.42623001504290237,1.2756736081004167,0.0,-1.0655022617700913,-1.6069078619880919,-0.5826711632880572,0.2477858753912044,-1.045658886631042,-0.983214482518356,0.5506023518079185,-0.510043192395597,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6087739287215207,0.49739087067276305,-0.37279815815113926,0.006899349442061855,0.0,1.2005758320002877,-1.4541424161460736,-0.7371201225464336,0.29746631212055613,0.21855270651131892,0.12710781744107014,0.8141331871327538,0.93228158343703,-0.6616565580703068,1.1104237569557809,-0.42623001504290237,0.16258929196141314,0.0,0.4933795037176163,-0.6666556910392536,0.2577088314483976,0.2477858753912044,-0.11220613680068336,-0.5446878443434675,-1.0267674937589064,-0.510043192395597,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6087739287215207,0.4304841845557272,-0.813232743250276,-0.9109094444738871,0.0,1.5266846618885799,0.14119721183308065,-0.8822523378968835,0.29746631212055613,-1.1574143001051003,-1.4452910845378084,-0.8570957602765897,-1.456602932191112,-0.6616565580703068,-0.519038051976189,-0.42623001504290237,1.2756736081004167,0.0,0.4933795037176163,-1.112938488396848,0.2577088314483976,2.07789826913306,-0.39078663655195334,-0.5446878443434675,0.5506023518079185,-0.12491781629929326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0075407027378627,1.4857878703541958,-1.056965275398415,0.006899349442061855,0.0,0.30293761831870875,0.14119721183308065,0.14269982256549948,0.29746631212055613,1.5199526328521027,-1.4452910845378084,1.6962070193578782,1.369901349531444,1.656956536352669,1.6945673998299078,2.3461510562538512,-1.4668466896602579,0.0,-1.0655022617700913,1.7260893855153354,-0.5826711632880572,0.2477858753912044,2.04202614715878,2.0953322229681968,1.9253505837095974,1.305745754637061,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.61108053775265,0.6634041601530346,-0.813232743250276,1.093436007549342,0.0,-1.0626365494306518,0.14119721183308065,-1.0270547109751447,0.29746631212055613,1.5199526328521027,0.12710781744107014,1.7292315768220707,0.942428130843214,0.4863761243377612,0.48812116666419186,-0.42623001504290237,1.2756736081004167,0.0,1.9447360234454723,1.2569449646877964,1.5758247726571375,-1.0772900245129924,-0.11220613680068336,-0.15543187324216629,-0.07903256820193974,-0.12491781629929326,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.5672104782989265,-1.121880250604658,1.3712784448214514,-0.9109094444738871,0.0,0.8753179246363975,0.14119721183308065,-0.4457445824185616,-1.0340137918868224,-1.1574143001051003,-1.4452910845378084,-1.2591992514479922,-0.597535213278128,-1.4982156564605753,-0.12682568684688247,-0.42623001504290237,-0.7289432256219057,0.0,1.9447360234454723,-1.6069078619880919,0.2577088314483976,0.2477858753912044,-1.4220056950644742,-0.983214482518356,-1.0267674937589064,-1.4240346128951198,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.528233115210052,1.2950864862913216,0.5707188206956774,1.093436007549342,0.0,-0.34703042794383576,1.256842427961107,0.7895290309929246,0.29746631212055613,0.21855270651131892,0.12710781744107014,-0.8157905673717937,1.054259448586529,1.656956536352669,1.2751472351218667,2.3461510562538512,-0.7289432256219057,0.0,0.4933795037176163,-0.09033530808113685,0.2577088314483976,0.2477858753912044,-0.11220613680068336,-0.5446878443434675,-0.07903256820193974,0.20827906601041404,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0011036468867902944,1.678948882930667,-0.813232743250276,-0.9109094444738871,0.0,-1.3116853940694198,1.256842427961107,-1.746877720846962,0.29746631212055613,-1.1574143001051003,-0.7410930771799836,-1.3754453075002557,0.11133212691354887,0.8324208953455944,-0.9648406121941451,-0.42623001504290237,0.16258929196141314,0.0,-1.0655022617700913,0.49513827059143,0.2577088314483976,-1.0772900245129924,0.530051469859382,0.9181191813456744,1.561726911153519,-0.510043192395597,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.8714406619593394,1.4263503293842652,0.7788904976948748,-0.9109094444738871,0.0,1.6984691729258876,1.256842427961107,-0.9788222987460394,-1.0340137918868224,0.21855270651131892,-0.7410930771799836,-0.4153318272003633,1.3119885659318529,0.8324208953455944,-0.519038051976189,-0.42623001504290237,-1.4668466896602579,0.0,0.4933795037176163,0.07591851435754561,-0.5826711632880572,0.2477858753912044,-0.39078663655195334,-0.15543187324216629,-1.0267674937589064,-0.12491781629929326,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.0063009605039603,1.2331666374637453,1.1108024818810558,-0.9109094444738871,0.0,-0.8107124615225278,0.14119721183308065,0.6395593470090981,0.29746631212055613,0.21855270651131892,-1.4452910845378084,-0.1983785864679149,-0.10328959348810395,-0.6616565580703068,-0.9648406121941451,-0.42623001504290237,1.2756736081004167,0.0,0.4933795037176163,0.07591851435754561,-0.5826711632880572,0.2477858753912044,0.8282750349172558,-1.4686854722114766,-0.07903256820193974,1.1315750485046778,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.631821630818369,-1.2459455685333185,-1.056965275398415,0.006899349442061855,0.0,1.662491416359525,-1.4541424161460736,-0.49441885331144675,0.29746631212055613,1.9159655751352187,0.12710781744107014,1.8038289123213296,0.42633610496829943,1.098797505451852,-1.4621495842303598,-0.42623001504290237,-1.4668466896602579,0.0,-1.0655022617700913,1.4729016108691364,-0.5826711632880572,-1.0772900245129924,1.8350121632732852,0.7061764390672405,1.173058740545392,2.013611961144388,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-2.0084632735568557,-0.7472552925305764,-0.37279815815113926,-1.723266518201848,0.0,1.6461352702250813,0.14119721183308065,-0.3970220395381226,0.29746631212055613,-1.1574143001051003,-1.4452910845378084,-1.2131617484521766,1.5612055979396586,-0.6616565580703068,-1.4621495842303598,-0.42623001504290237,1.2756736081004167,0.0,-1.0655022617700913,-1.6069078619880919,2.143209908935699,0.2477858753912044,-1.045658886631042,-0.5446878443434675,-0.07903256820193974,-0.510043192395597,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
1.528233115210052,-0.19665617730216198,0.16932633686221676,1.093436007549342,0.0,-0.9836444420736424,0.14119721183308065,0.9398570861078492,-1.0340137918868224,0.21855270651131892,-0.7410930771799836,-0.05475024033598105,0.4870919420292932,2.2054420809689048e-05,0.2092068975632189,-0.42623001504290237,-1.4668466896602579,0.0,-1.0655022617700913,0.22872593544776332,0.2577088314483976,-1.0772900245129924,0.530051469859382,-0.5446878443434675,1.561726911153519,0.9407801602859951,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.859541876896693,-0.4917679526419228,-0.17621741516625247,-1.723266518201848,0.0,-0.5777612979651437,-1.4541424161460736,0.14269982256549948,0.29746631212055613,-1.1574143001051003,0.12710781744107014,-1.0046766143051464,-0.2992644708966513,-1.4982156564605753,1.2751472351218667,2.3461510562538512,1.2756736081004167,0.0,-1.0655022617700913,-1.3540545064371796,0.2577088314483976,0.2477858753912044,-1.045658886631042,-0.5446878443434675,0.5506023518079185,-0.510043192395597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.23410538114045712,-0.2611279372894573,-0.813232743250276,1.093436007549342,0.0,0.15552737831671667,0.14119721183308065,-1.2677246046624802,-1.0340137918868224,-1.1574143001051003,1.2396808926642027,-0.8999156664043343,1.1454535412363447,0.4863761243377612,0.7233793668205966,-0.42623001504290237,1.2756736081004167,0.0,1.9447360234454723,-0.6666556910392536,-0.5826711632880572,0.2477858753912044,-1.8309922859573273,-1.4686854722114766,-1.0267674937589064,-1.4240346128951198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0011036468867902944,-1.1739867055971507,1.0359653189990292,1.093436007549342,0.0,0.6859908298872592,0.14119721183308065,1.594840889890426,-1.0340137918868224,0.21855270651131892,-1.4452910845378084,0.18356081563454157,-0.10906231183252285,0.8324208953455944,-0.519038051976189,-0.42623001504290237,-1.4668466896602579,0.0,1.3479441833440706,0.22872593544776332,0.2577088314483976,-1.0772900245129924,-0.7019279256436279,-0.5446878443434675,-1.0267674937589064,-0.510043192395597,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
